10,0:00:02,0.2093306928873062,0.0,0.22123682498931885,0.04221726953983307,1.2783957719802856,-0.04218357801437378,0.463669091463089,22.60530911091463,23.194827009486403,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
20,0:00:04,0.19596102833747864,0.0,0.21535950899124146,0.06256799399852753,0.9498682618141174,-0.0648469403386116,0.400699645280838,21.840329667841555,22.271057451320086,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
30,0:00:07,0.192796528339386,0.0,0.21982905268669128,0.09551794826984406,0.8784927725791931,-0.09858517348766327,0.3421432375907898,21.656407827707714,22.24859546128699,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
40,0:00:09,0.28847965598106384,0.0,0.277829110622406,0.10847117006778717,0.8505685329437256,-0.10893866419792175,0.3106655180454254,22.090722034374522,22.9128784747792,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
50,0:00:11,0.24129033088684082,0.0,0.30066001415252686,0.12546561658382416,0.8239546418190002,-0.12872090935707092,0.25639787316322327,21.2602916254693,22.0,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
60,0:00:13,0.21657803654670715,0.0,0.3470422029495239,0.15437769889831543,0.7756820917129517,-0.15402737259864807,0.2409825325012207,22.891046284519195,23.916521486202797,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
70,0:00:15,0.16177329421043396,0.0,0.3568260073661804,0.1657198667526245,0.738277792930603,-0.1692250669002533,0.2165195196866989,21.95449840010015,22.80350850198276,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
80,0:00:18,0.1830272078514099,0.0,0.40701133012771606,0.18411318957805634,0.741158127784729,-0.18690824508666992,0.18192484974861145,21.470910553583888,22.11334438749598,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
90,0:00:20,0.25222817063331604,0.0,0.45595604181289673,0.1877138316631317,0.6344050765037537,-0.18725761771202087,0.16897937655448914,23.280893453645632,24.124676163629637,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
100,0:00:25,0.20598489046096802,0.0,0.47131043672561646,0.21770858764648438,0.5875245332717896,-0.2183176875114441,0.12898293137550354,22.956480566497994,23.57965224510319,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
110,0:00:28,0.235837921500206,0.0,0.5096360445022583,0.23595626652240753,0.5145553946495056,-0.23994608223438263,0.1198655366897583,21.840329667841555,22.427661492005804,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
