10,0:00:01,0.2593666613101959,0.0,-0.12035566568374634,-0.004979715682566166,2.3095850944519043,0.003836903255432844,0.3293459713459015,21.61018278497431,22.22611077089287,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
20,0:00:03,0.4045106768608093,0.0,-0.14455227553844452,0.011629339307546616,1.4420908689498901,-0.011237997561693192,0.2874947190284729,22.781571499789035,23.515952032609693,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
30,0:00:05,0.15902253985404968,0.0,-0.14822380244731903,0.03331832215189934,1.167128562927246,-0.03814564272761345,0.2941131591796875,21.42428528562855,22.271057451320086,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
40,0:00:06,0.19807370007038116,0.0,-0.16725952923297882,0.05904918164014816,1.0743212699890137,-0.06032468378543854,0.22292184829711914,22.693611435820433,23.130067012440755,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
50,0:00:08,0.07541140913963318,0.0,-0.14964258670806885,0.07095701992511749,0.9182673692703247,-0.0738229751586914,0.21808306872844696,22.045407685048602,22.847319317591726,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
60,0:00:09,0.2258100062608719,0.0,-0.10222850739955902,0.08932295441627502,0.9016167521476746,-0.08917872607707977,0.2006516307592392,22.516660498395403,23.021728866442675,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
70,0:00:11,0.21983055770397186,0.0,-0.10219071060419083,0.1155971959233284,0.9803616404533386,-0.1141112670302391,0.14702701568603516,21.97726097583591,22.9128784747792,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
80,0:00:13,0.234879732131958,0.0,-0.06053366884589195,0.11958274245262146,0.8641455173492432,-0.1235629990696907,0.1420869529247284,22.427661492005804,22.781571499789035,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
90,0:00:14,0.3364596366882324,0.0,-0.0413568876683712,0.14314301311969757,0.9444421529769897,-0.1400677114725113,0.1541978418827057,23.0,23.302360395462088,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
100,0:00:16,0.16590167582035065,0.0,0.03138016536831856,0.11733318865299225,0.8393436670303345,-0.11586356908082962,0.12894359230995178,22.737634001804146,23.194827009486403,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
