1,0:00:00,nan,nan,0.04178766906261444,-0.04824826866388321,42.62204360961914,0.9614018978999719,0.3720268285009384,0.19271800960115262,nan,0.8646440891499748,0.30748355596180266,100.0,100.0,0.0
10,0:00:01,0.2592584192752838,0.0,0.25878602266311646,-0.10057591646909714,1.9561200141906738,0.10251404345035553,0.3440236747264862,22.15851980616034,22.693611435820433,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
20,0:00:03,0.21750789880752563,0.0,0.2765239477157593,-0.09662462770938873,1.5223126411437988,0.09812401235103607,0.3674525320529938,22.759613353482084,23.45207879911715,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
30,0:00:04,0.19793188571929932,0.0,0.2869186997413635,-0.09504689276218414,0.9820248484611511,0.09499724954366684,0.31240522861480713,23.2379000772445,24.08318915758459,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
40,0:00:06,0.26528534293174744,0.0,0.3100961446762085,-0.09373137354850769,0.9397276639938354,0.0924035906791687,0.25758472084999084,22.360679774997898,23.259406699226016,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
50,0:00:08,0.18560519814491272,0.0,0.3404311537742615,-0.09893368929624557,0.9003494381904602,0.10108187794685364,0.2541821002960205,23.173260452512935,23.895606290697042,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
60,0:00:11,0.25497403740882874,0.0,0.3834085464477539,-0.11270714551210403,0.7942849397659302,0.1141471415758133,0.23020628094673157,23.323807579381203,23.727621035409346,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
70,0:00:13,0.2228177785873413,0.0,0.4452613592147827,-0.12712469696998596,0.8910866975784302,0.1302461326122284,0.19323040544986725,22.93468988235943,23.790754506740637,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
80,0:00:16,0.2100658118724823,0.0,0.4610395133495331,-0.13567790389060974,0.7756848931312561,0.13892285525798798,0.18404369056224823,22.825424421026653,23.302360395462088,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
90,0:00:19,0.17124490439891815,0.0,0.49597862362861633,-0.14985790848731995,0.6384251713752747,0.15191707015037537,0.17514929175376892,23.57965224510319,24.08318915758459,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
100,0:00:21,0.2221619188785553,0.0,0.5447388887405396,-0.1521841287612915,0.6751989126205444,0.15230420231819153,0.17046350240707397,22.869193252058544,23.643180835073778,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
110,0:00:24,0.2537064254283905,0.0,0.5929000377655029,-0.16076308488845825,0.5784709453582764,0.163982555270195,0.13326150178909302,23.065125189341593,24.06241883103193,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
120,0:00:27,0.24325725436210632,0.0,0.6221882104873657,-0.17519813776016235,0.5669755339622498,0.17648591101169586,0.10413852334022522,22.02271554554524,22.891046284519195,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
130,0:00:29,0.22839291393756866,0.0,0.6863306760787964,-0.19815143942832947,0.5042043328285217,0.19979359209537506,0.11234912276268005,23.45207879911715,24.228082879171435,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
140,0:00:34,0.18773958086967468,0.0,0.7780672311782837,-0.21563954651355743,0.5277275443077087,0.21681740880012512,0.11319730430841446,22.847319317591726,23.895606290697042,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
150,0:00:37,0.2500852644443512,0.0,0.7552052736282349,-0.23107385635375977,0.43262913823127747,0.23413580656051636,0.09835023432970047,22.538855339169288,23.130067012440755,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
160,0:00:40,0.14442825317382812,0.0,0.8624188899993896,-0.2606123089790344,0.44196683168411255,0.2666141986846924,0.08288077265024185,21.863211109075447,22.427661492005804,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
170,0:00:44,0.17810755968093872,0.0,0.8978383541107178,-0.31571879982948303,0.37163516879081726,0.3323215842247009,0.0776255652308464,21.587033144922902,22.693611435820433,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
180,0:00:47,0.16259396076202393,0.0,1.0197080373764038,-0.375763475894928,0.3619067668914795,0.3782421946525574,0.06839771568775177,23.49468024894146,24.08318915758459,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
